id,title,overview,soup,genres_list,keywords_list,cast_list,director,vote_average,vote_count,popularity,release_year,budget,revenue,mood,runtime
616,The Last Samurai,"Nathan Algren is an American hired to instruct the Japanese army in the ways of modern warfare, which finds him learning to respect the samurai and the honorable principles that rule them. Pressed to destroy the samurai's way of life in the name of modernization and open trade, Algren decides to become an ultimate warrior himself and to fight for their right to exist.","DramaActionWarHistory japanwarcrimessenseofguiltswordplaygeneralsamuraiwarveterankatanaswordarmsdeal TomCruiseKenWatanabeWilliamAthertonChadLindbergBillyConnolly EdwardZwick Nathan Algren is an American hired to instruct the Japanese army in the ways of modern warfare, which finds him learning to respect the samurai and the honorable principles that rule them. Pressed to destroy the samurai's way of life in the name of modernization and open trade, Algren decides to become an ultimate warrior himself and to fight for their right to exist.","['Drama', 'Action', 'War', 'History']","['japan', 'war crimes', 'sense of guilt', 'swordplay', 'general', 'samurai', 'war veteran', 'katana', 'sword', 'arms deal', 'homeland', 'emperor', 'language barrier', 'self-discovery', 'mountain village', 'foreign legion', 'mercenary', 'campaign', 'commercial agreement', 'insurgence', 'leader', 'war strategy', 'gettysburg', 'loss of husband', 'slaughter', 'soldier', 'alcoholic', 'u.s. soldier', 'japanese army', '19th century', 'war trauma']","['Tom Cruise', 'Ken Watanabe', 'William Atherton', 'Chad Lindberg', 'Billy Connolly']",Edward Zwick,7.3,1895,52.341226,2003,140000000,456758981,Emotional,154.0
147441,Exodus: Gods and Kings,"The defiant leader Moses rises up against the Egyptian Pharaoh Ramses, setting 400,000 slaves on a monumental journey of escape from Egypt and its terrifying cycle of deadly plagues.","AdventureDramaAction mosesbibleancientegypt3dramses ChristianBaleJoelEdgertonJohnTurturroAaronPaulBenMendelsohn RidleyScott The defiant leader Moses rises up against the Egyptian Pharaoh Ramses, setting 400,000 slaves on a monumental journey of escape from Egypt and its terrifying cycle of deadly plagues.","['Adventure', 'Drama', 'Action']","['moses', 'bible', 'ancient egypt', '3d', 'ramses']","['Christian Bale', 'Joel Edgerton', 'John Turturro', 'Aaron Paul', 'Ben Mendelsohn']",Ridley Scott,5.6,1921,101.599427,2014,140000000,268031828,Epic,150.0
13475,Star Trek,"The fate of the galaxy rests in the hands of bitter rivals. One, James Kirk, is a delinquent, thrill-seeking Iowa farm boy. The other, Spock, a Vulcan, was raised in a logic-based society that rejects all emotion. As fiery instinct clashes with calm reason, their unlikely but powerful partnership is the only thing capable of leading their crew through unimaginable danger, boldly going where no one has gone before. The human adventure has begun again.","ScienceFictionActionAdventure spacecraftteleportationspacemissionparachutetimetravelblackholesupernovaprequelwarpspeedfuturistic ChrisPineZacharyQuintoLeonardNimoyEricBanaBruceGreenwood J.J.Abrams The fate of the galaxy rests in the hands of bitter rivals. One, James Kirk, is a delinquent, thrill-seeking Iowa farm boy. The other, Spock, a Vulcan, was raised in a logic-based society that rejects all emotion. As fiery instinct clashes with calm reason, their unlikely but powerful partnership is the only thing capable of leading their crew through unimaginable danger, boldly going where no one has gone before. The human adventure has begun again.","['Science Fiction', 'Action', 'Adventure']","['spacecraft', 'teleportation', 'space mission', 'parachute', 'time travel', 'black hole', 'supernova', 'prequel', 'warp speed', 'futuristic', 'warp engine', 'romulans', 'outer space', 'vulcan', 'alternate reality', 'space opera', 'reboot']","['Chris Pine', 'Zachary Quinto', 'Leonard Nimoy', 'Eric Bana', 'Bruce Greenwood']",J.J. Abrams,7.4,4518,73.616808,2009,150000000,385680446,Epic,127.0
557,Spider-Man,"After being bitten by a genetically altered spider, nerdy high school student Peter Parker is endowed with amazing powers.","FantasyAction lossofloverspiderthanksgivingbadbosshostilitymarvelcomicsuperheropokiesevilreferencetosuperman TobeyMaguireWillemDafoeKirstenDunstJamesFrancoCliffRobertson SamRaimi After being bitten by a genetically altered spider, nerdy high school student Peter Parker is endowed with amazing powers.","['Fantasy', 'Action']","['loss of lover', 'spider', 'thanksgiving', 'bad boss', 'hostility', 'marvel comic', 'superhero', 'pokies', 'evil', 'reference to superman', 'goblin']","['Tobey Maguire', 'Willem Dafoe', 'Kirsten Dunst', 'James Franco', 'Cliff Robertson']",Sam Raimi,6.8,5265,82.502566,2002,139000000,821708551,Epic,121.0
82702,How to Train Your Dragon 2,"The thrilling second chapter of the epic How To Train Your Dragon trilogy brings back the fantastical world of Hiccup and Toothless five years later. While Astrid, Snotlout and the rest of the gang are challenging each other to dragon races (the island's new favorite contact sport), the now inseparable pair journey through the skies, charting unmapped territories and exploring new worlds. When one of their adventures leads to the discovery of a secret ice cave that is home to hundreds of new wild dragons and the mysterious Dragon Rider, the two friends find themselves at the center of a battle to protect the peace.","FantasyActionAdventureAnimationComedyFamily fathersonrelationshipwifehusbandrelationshipsacrificevikingsequelrescuedragonmothersonrelationshipdeathofhusbandwarrior JayBaruchelGerardButlerKristenWiigJonahHillCateBlanchett DeanDeBlois The thrilling second chapter of the epic How To Train Your Dragon trilogy brings back the fantastical world of Hiccup and Toothless five years later. While Astrid, Snotlout and the rest of the gang are challenging each other to dragon races (the island's new favorite contact sport), the now inseparable pair journey through the skies, charting unmapped territories and exploring new worlds. When one of their adventures leads to the discovery of a secret ice cave that is home to hundreds of new wild dragons and the mysterious Dragon Rider, the two friends find themselves at the center of a battle to protect the peace.","['Fantasy', 'Action', 'Adventure', 'Animation', 'Comedy', 'Family']","['father son relationship', 'wife husband relationship', 'sacrifice', 'viking', 'sequel', 'rescue', 'dragon', 'mother son relationship', 'death of husband', 'warrior', '3d']","['Jay Baruchel', 'Gerard Butler', 'Kristen Wiig', 'Jonah Hill', 'Cate Blanchett']",Dean DeBlois,7.6,3106,100.21391,2014,145000000,609123048,Epic,102.0
205584,Gods of Egypt,A common thief joins a mythical god on a quest through Egypt.,Fantasy egyptunderworldfightmythologynilewarthiefrescuedesertgods BrentonThwaitesNikolajCoster-WaldauGerardButlerCourtneyEatonElodieYung AlexProyas A common thief joins a mythical god on a quest through Egypt.,['Fantasy'],"['egypt', 'underworld', 'fight', 'mythology', 'nile', 'war', 'thief', 'rescue', 'desert', 'gods', 'egyptian mythology', 'egyptian', 'myth']","['Brenton Thwaites', 'Nikolaj Coster-Waldau', 'Gerard Butler', 'Courtney Eaton', 'Elodie Yung']",Alex Proyas,5.3,1277,56.257249,2016,140000000,150680864,Mixed,127.0
10048,Stealth,"Deeply ensconced in a top-secret military program, three pilots struggle to bring an artificial intelligence program under control ... before it initiates the next world war.","Action artificialintelligenceu.s.navyaftercreditsstinger JoshLucasJessicaBielJamieFoxxSamShepardRichardRoxburgh RobCohen Deeply ensconced in a top-secret military program, three pilots struggle to bring an artificial intelligence program under control ... before it initiates the next world war.",['Action'],"['artificial intelligence', 'u.s. navy', 'aftercreditsstinger']","['Josh Lucas', 'Jessica Biel', 'Jamie Foxx', 'Sam Shepard', 'Richard Roxburgh']",Rob Cohen,4.9,331,17.88953,2005,135000000,76932943,Epic,121.0
13183,Watchmen,"In a gritty and alternate 1985 the glory days of costumed vigilantes have been brought to a close by a government crackdown, but after one of the masked veterans is brutally murdered an investigation into the killer is initiated. The reunited heroes set out to prevent their own destruction, but in doing so uncover a sinister plot that puts all of humanity in grave danger.","ActionMysteryScienceFiction dccomicssecretidentitymassmurderretirementbasedoncomicbookconspiracynuclearwardoomsdaysovietmaskedvigilante MalinÅkermanBillyCrudupCarlaGuginoJeffreyDeanMorganPatrickWilson ZackSnyder In a gritty and alternate 1985 the glory days of costumed vigilantes have been brought to a close by a government crackdown, but after one of the masked veterans is brutally murdered an investigation into the killer is initiated. The reunited heroes set out to prevent their own destruction, but in doing so uncover a sinister plot that puts all of humanity in grave danger.","['Action', 'Mystery', 'Science Fiction']","['dc comics', 'secret identity', 'mass murder', 'retirement', 'based on comic book', 'conspiracy', 'nuclear war', 'doomsday', 'soviet', 'masked vigilante', 'doomsday clock', 'red square', 'death of superhero', 'american president', '1980s']","['Malin Åkerman', 'Billy Crudup', 'Carla Gugino', 'Jeffrey Dean Morgan', 'Patrick Wilson']",Zack Snyder,7.0,2811,64.798873,2009,130000000,185258983,Epic,163.0
944,Lethal Weapon 4,"In the combustible action franchise's final installment, maverick detectives Martin Riggs and Roger Murtaugh square off against Asian mobster Wah Sing Ku, who's up to his neck in slave trading and counterfeit currency. With help from gumshoe Leo Getz and smart-aleck rookie cop Lee Butters, Riggs and Murtaugh aim to take down Ku and his gang.","ActionAdventureComedyCrimeThriller lapdhouseonfirerevolver MelGibsonDannyGloverJoePesciReneRussoJetLi RichardDonner In the combustible action franchise's final installment, maverick detectives Martin Riggs and Roger Murtaugh square off against Asian mobster Wah Sing Ku, who's up to his neck in slave trading and counterfeit currency. With help from gumshoe Leo Getz and smart-aleck rookie cop Lee Butters, Riggs and Murtaugh aim to take down Ku and his gang.","['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']","['lapd', 'house on fire', 'revolver']","['Mel Gibson', 'Danny Glover', 'Joe Pesci', 'Rene Russo', 'Jet Li']",Richard Donner,6.3,767,24.855701,1998,140000000,285444603,Epic,127.0
1927,Hulk,"Bruce Banner, a genetics researcher with a tragic past, suffers massive radiation exposure in his laboratory that causes him to transform into a raging green monster when he gets angry.","DramaActionScienceFiction californiasanfranciscomonstergeneralgundnamutationpsychologyberkeleytransformation EricBanaJenniferConnellySamElliottJoshLucasNickNolte AngLee Bruce Banner, a genetics researcher with a tragic past, suffers massive radiation exposure in his laboratory that causes him to transform into a raging green monster when he gets angry.","['Drama', 'Action', 'Science Fiction']","['california', 'san francisco', 'monster', 'general', 'gun', 'dna', 'mutation', 'psychology', 'berkeley', 'transformation', 'frog', 'president', 'marvel comic', 'superhero', 'golden gate bridge', 'doctor', 'fear', 'scientist', 'dog', 'desert', 'anger', 'mirror', 'phone', 'military', 'cell', 'hulk', 'superhuman strength', 'repressed memory', 'repression']","['Eric Bana', 'Jennifer Connelly', 'Sam Elliott', 'Josh Lucas', 'Nick Nolte']",Ang Lee,5.3,1533,34.981698,2003,137000000,245360480,Emotional,138.0
72559,G.I. Joe: Retaliation,"Framed for crimes against the country, the G.I. Joe team is terminated by Presidential order. This forces the G.I. Joes into not only fighting their mortal enemy Cobra; they are forced to contend with threats from within the government that jeopardize their very existence.","AdventureActionScienceFictionThriller terrorassassinsecrettechnologymissilewarheadpresidentrescueconspiracyexplosion DwayneJohnsonD.J.CotronaAdriannePalickiBruceWillisRayPark JonM.Chu Framed for crimes against the country, the G.I. Joe team is terminated by Presidential order. This forces the G.I. Joes into not only fighting their mortal enemy Cobra; they are forced to contend with threats from within the government that jeopardize their very existence.","['Adventure', 'Action', 'Science Fiction', 'Thriller']","['terror', 'assassin', 'secret', 'technology', 'missile', 'warhead', 'president', 'rescue', 'conspiracy', 'explosion', 'battle', 'surveillance', 'cobra']","['Dwayne Johnson', 'D.J. Cotrona', 'Adrianne Palicki', 'Bruce Willis', 'Ray Park']",Jon M. Chu,5.4,3025,59.325589,2013,130000000,371876278,Epic,110.0
7364,Sahara,"Scouring the ocean depths for treasure-laden shipwrecks is business as usual for a thrill-seeking underwater adventurer and his wisecracking buddy. But when these two cross paths with a beautiful doctor, they find themselves on the ultimate treasure hunt.","ActionAdventureComedyDramaMystery tyrantironcladship MatthewMcConaugheyPenélopeCruzSteveZahnWilliamH.MacyLennieJames BreckEisner Scouring the ocean depths for treasure-laden shipwrecks is business as usual for a thrill-seeking underwater adventurer and his wisecracking buddy. But when these two cross paths with a beautiful doctor, they find themselves on the ultimate treasure hunt.","['Action', 'Adventure', 'Comedy', 'Drama', 'Mystery']","['tyrant', 'ironclad ship']","['Matthew McConaughey', 'Penélope Cruz', 'Steve Zahn', 'William H. Macy', 'Lennie James']",Breck Eisner,5.7,434,21.605568,2005,130000000,119269486,Epic,124.0
